#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.0000  -10.5381  -10.5241   -8.9323   -8.8513   -4.0372   -3.5816   -2.8157   -2.3068   -2.2574   -2.0521    0.8247    1.1387    2.2709    2.8054    2.8058    2.9500    5.7244    5.7779    6.0436    6.1184    6.2173    6.4393
  0.0198  -10.5402  -10.5263   -8.9303   -8.8494   -4.0347   -3.5791   -2.8195   -2.3191   -2.2465   -2.0462    0.8279    1.1420    2.2673    2.7810    2.8217    2.9518    5.7267    5.7806    6.0231    6.0975    6.2156    6.4205
  0.0397  -10.5466  -10.5330   -8.9240   -8.8439   -4.0272   -3.5712   -2.8306   -2.3460   -2.2235   -2.0289    0.8374    1.1517    2.2561    2.7447    2.8331    2.9580    5.7317    5.7885    5.9817    6.0535    6.1905    6.3572
  0.0595  -10.5576  -10.5445   -8.9133   -8.8343   -4.0147   -3.5581   -2.8487   -2.3797   -2.1948   -2.0018    0.8531    1.1675    2.2372    2.6990    2.8396    2.9687    5.7338    5.8000    5.9366    6.0014    6.1407    6.2663
  0.0794  -10.5732  -10.5609   -8.8980   -8.8205   -3.9972   -3.5395   -2.8726   -2.4177   -2.1611   -1.9671    0.8746    1.1891    2.2108    2.6458    2.8424    2.9823    5.7223    5.8122    5.8984    5.9498    6.0789    6.1663
  0.0992  -10.5936  -10.5821   -8.8780   -8.8023   -3.9749   -3.5157   -2.9008   -2.4584   -2.1229   -1.9270    0.9015    1.2160    2.1772    2.5869    2.8425    2.9972    5.6854    5.8172    5.8676    5.9104    6.0172    6.0699
  0.1191  -10.6186  -10.6080   -8.8535   -8.7798   -3.9479   -3.4867   -2.9318   -2.5006   -2.0806   -1.8829    0.9332    1.2478    2.1374    2.5238    2.8409    3.0118    5.6255    5.7938    5.8332    5.8816    5.9731    5.9954
  0.1389  -10.6480  -10.6384   -8.8245   -8.7531   -3.9165   -3.4527   -2.9643   -2.5432   -2.0350   -1.8360    0.9694    1.2839    2.0924    2.4578    2.8377    3.0249    5.5519    5.7415    5.7734    5.8349    5.9611    5.9664
  0.1588  -10.6815  -10.6728   -8.7915   -8.7225   -3.8811   -3.4139   -2.9967   -2.5855   -1.9868   -1.7870    1.0095    1.3239    2.0434    2.3897    2.8332    3.0360    5.4712    5.6678    5.6979    5.7746    5.9594    5.9666
  0.1786  -10.7188  -10.7110   -8.7548   -8.6881   -3.8421   -3.3706   -3.0278   -2.6265   -1.9364   -1.7366    1.0528    1.3670    1.9916    2.3206    2.8273    3.0445    5.3869    5.5729    5.6305    5.7062    5.9515    5.9662
  0.1984  -10.7596  -10.7525   -8.7148   -8.6505   -3.8000   -3.3235   -3.0560   -2.6655   -1.8844   -1.6851    1.0985    1.4123    1.9384    2.2513    2.8199    3.0500    5.3010    5.4736    5.5622    5.6316    5.9278    5.9558
  0.2183  -10.8034  -10.7969   -8.6720   -8.6099   -3.7557   -3.2735   -3.0795   -2.7018   -1.8314   -1.6331    1.1459    1.4589    1.8853    2.1825    2.8111    3.0525    5.2149    5.3745    5.4912    5.5520    5.8918    5.9253
  0.2381  -10.8498  -10.8436   -8.6268   -8.5668   -3.7101   -3.2230   -3.0949   -2.7344   -1.7776   -1.5809    1.1939    1.5051    1.8344    2.1148    2.8012    3.0519    5.1294    5.2770    5.4178    5.4694    5.8434    5.8737
  0.2580  -10.8985  -10.8924   -8.5796   -8.5216   -3.6645   -3.1794   -3.0939   -2.7622   -1.7235   -1.5289    1.2411    1.5479    1.7891    2.0492    2.7905    3.0484    5.0453    5.1818    5.3428    5.3855    5.7825    5.8080
  0.2778  -10.9489  -10.9429   -8.5309   -8.4747   -3.6207   -3.1548   -3.0643   -2.7831   -1.6695   -1.4775    1.2852    1.5813    1.7561    1.9866    2.7796    3.0423    4.9628    5.0892    5.2670    5.3018    5.7133    5.7355
  0.2977  -11.0007  -10.9946   -8.4812   -8.4266   -3.5804   -3.1392   -3.0173   -2.7937   -1.6157   -1.4269    1.3229    1.5960    1.7455    1.9290    2.7691    3.0339    4.8823    4.9991    5.1911    5.2195    5.6405    5.6609
  0.3175  -11.0536  -11.0472   -8.4309   -8.3776   -3.5455   -3.1175   -2.9730   -2.7867   -1.5627   -1.3774    1.3487    1.5935    1.7543    1.8822    2.7600    3.0238    4.8039    4.9118    5.1156    5.1394    5.5676    5.5869
  0.3374  -11.1072  -11.1006   -8.3804   -8.3283   -3.5164   -3.0848   -2.9436   -2.7540   -1.5105   -1.3294    1.3564    1.5913    1.7535    1.8630    2.7530    3.0124    4.7279    4.8273    5.0407    5.0619    5.4965    5.5152
  0.3572  -11.1611  -11.1543   -8.3301   -8.2789   -3.4924   -3.0413   -2.9278   -2.6973   -1.4595   -1.2831    1.3448    1.5972    1.7271    1.8791    2.7490    3.0004    4.6544    4.7457    4.9668    4.9872    5.4285    5.4468
  0.3770  -11.2151  -11.2081   -8.2803   -8.2298   -3.4717   -2.9910   -2.9140   -2.6258   -1.4100   -1.2388    1.3196    1.6020    1.6990    1.9090    2.7486    2.9886    4.5835    4.6669    4.8944    4.9153    5.3647    5.3827
  0.3969  -11.2690  -11.2618   -8.2314   -8.1815   -3.4519   -2.9473   -2.8847   -2.5459   -1.3620   -1.1966    1.2879    1.5886    1.6900    1.9407    2.7520    2.9776    4.5154    4.5909    4.8238    4.8456    5.3056    5.3234
  0.4167  -11.3225  -11.3151   -8.1837   -8.1343   -3.4311   -2.9223   -2.8268   -2.4608   -1.3159   -1.1569    1.2539    1.5584    1.6967    1.9709    2.7586    2.9683    4.4502    4.5179    4.7553    4.7782    5.2516    5.2693
  0.4366  -11.3754  -11.3679   -8.1375   -8.0884   -3.4077   -2.9025   -2.7539   -2.3722   -1.2717   -1.1196    1.2203    1.5236    1.7049    1.9986    2.7672    2.9617    4.3880    4.4478    4.6890    4.7127    5.2031    5.2206
  0.4564  -11.4276  -11.4199   -8.0929   -8.0442   -3.3804   -2.8800   -2.6743   -2.2811   -1.2295   -1.0849    1.1883    1.4895    1.7085    2.0236    2.7756    2.9586    4.3289    4.3807    4.6248    4.6491    5.1601    5.1775
  0.4763  -11.4788  -11.4710   -8.0503   -8.0020   -3.3484   -2.8527   -2.5909   -2.1882   -1.1893   -1.0526    1.1587    1.4577    1.7055    2.0458    2.7813    2.9598    4.2731    4.3167    4.5628    4.5873    5.1226    5.1396
  0.4961  -11.5288  -11.5211   -8.0098   -7.9619   -3.3113   -2.8199   -2.5049   -2.0942   -1.1512   -1.0227    1.1318    1.4288    1.6957    2.0652    2.7820    2.9651    4.2204    4.2558    4.5030    4.5274    5.0903    5.1067
  0.5159  -11.5777  -11.5699   -7.9715   -7.9241   -3.2685   -2.7813   -2.4171   -1.9999   -1.1150   -0.9949    1.1079    1.4031    1.6800    2.0818    2.7763    2.9732    4.1706    4.1982    4.4454    4.4694    5.0625    5.0782
  0.5358  -11.6251  -11.6174   -7.9355   -7.8888   -3.2200   -2.7369   -2.3284   -1.9058   -1.0806   -0.9689    1.0869    1.3803    1.6593    2.0956    2.7640    2.9815    4.1232    4.1440    4.3900    4.4134    5.0387    5.0533
  0.5556  -11.6711  -11.6635   -7.9019   -7.8560   -3.1656   -2.6868   -2.2391   -1.8128   -1.0478   -0.9443    1.0688    1.3602    1.6348    2.1070    2.7447    2.9876    4.0773    4.0936    4.3368    4.3594    5.0177    5.0310
  0.5755  -11.7155  -11.7080   -7.8708   -7.8258   -3.1054   -2.6314   -2.1498   -1.7217   -1.0160   -0.9204    1.0533    1.3423    1.6079    2.1163    2.7185    2.9890    4.0317    4.0472    4.2860    4.3074    4.9984    5.0104
  0.5953  -11.7582  -11.7509   -7.8420   -7.7982   -3.0396   -2.5711   -2.0609   -1.6335   -0.9850   -0.8967    1.0401    1.3255    1.5801    2.1239    2.6853    2.9843    3.9864    4.0041    4.2375    4.2574    4.9796    4.9905
  0.6152  -11.7991  -11.7920   -7.8157   -7.7732   -2.9683   -2.5063   -1.9726   -1.5493   -0.9539   -0.8725    1.0288    1.3087    1.5531    2.1302    2.6452    2.9723    3.9420    3.9626    4.1912    4.2095    4.9601    4.9707
  0.6350  -11.8381  -11.8313   -7.7916   -7.7507   -2.8921   -2.4380   -1.8850   -1.4702   -0.9219   -0.8474    1.0186    1.2897    1.5291    2.1354    2.5988    2.9524    3.8988    3.9216    4.1472    4.1636    4.9392    4.9504
  0.6549  -11.8753  -11.8687   -7.7699   -7.7306   -2.8113   -2.3670   -1.7980   -1.3974   -0.8881   -0.8207    1.0088    1.2664    1.5106    2.1395    2.5469    2.9248    3.8569    3.8806    4.1052    4.1196    4.9163    4.9291
  0.6747  -11.9104  -11.9041   -7.7502   -7.7128   -2.7267   -2.2946   -1.7113   -1.3315   -0.8517   -0.7924    0.9984    1.2370    1.4994    2.1416    2.4916    2.8899    3.8161    3.8394    4.0651    4.0775    4.8917    4.9066
  0.6945  -11.9435  -11.9375   -7.7326   -7.6972   -2.6390   -2.2222   -1.6242   -1.2731   -0.8122   -0.7620    0.9862    1.2004    1.4962    2.1394    2.4366    2.8488    3.7766    3.7982    4.0268    4.0374    4.8656    4.8829
  0.7144  -11.9746  -11.9689   -7.7169   -7.6836   -2.5490   -2.1513   -1.5359   -1.2215   -0.7702   -0.7296    0.9706    1.1571    1.5007    2.1283    2.3882    2.8028    3.7386    3.7574    3.9902    3.9992    4.8384    4.8581
  0.7342  -12.0034  -11.9981   -7.7030   -7.6719   -2.4580   -2.0836   -1.4451   -1.1753   -0.7270   -0.6945    0.9493    1.1082    1.5115    2.1016    2.3548    2.7537    3.7021    3.7175    3.9555    3.9632    4.8104    4.8325
